"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ireland","IRL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.184","45.393","45.603","45.813","46.023","46.233","46.637","47.795","48.956","50.115","51.276","52.269","52.611","52.952","53.294","53.634","53.975","54.315","54.655","54.994","55.333","55.634","55.794","55.955","56.115","56.275","56.427","56.553","56.678","56.804","56.929","57.073","57.293","57.512","57.731","57.949","58.173","58.419","58.664","58.91","59.155","59.399","59.649","59.925","60.202","60.477","60.738","60.94","61.141","61.342","61.542","61.742","61.942","62.141","62.34","62.538","62.737","62.947","63.17","63.405","",
"Iran, Islamic Rep.","IRN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.735","34.389","35.051","35.718","36.391","37.068","37.752","38.557","39.437","40.321","41.212","42.11","43.014","43.92","44.832","45.747","46.666","47.47","48.21","48.951","49.693","50.434","51.175","51.916","52.657","53.395","54.133","54.717","55.257","55.794","56.33","56.865","57.653","58.519","59.38","60.236","61.087","61.853","62.588","63.318","64.042","64.758","65.468","66.172","66.869","67.558","68.239","68.864","69.458","70.045","70.626","71.2","71.755","72.295","72.83","73.358","73.88","74.394","74.898","75.391","",
"Iraq","IRQ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","42.899","44.432","45.978","47.532","49.093","50.651","51.868","52.945","54.02","55.089","56.154","57.214","58.269","59.313","60.351","61.379","62.398","63.404","64.178","64.852","65.521","66.183","66.839","67.488","68.132","68.767","69.396","70.017","70.072","69.889","69.706","69.522","69.337","69.152","68.966","68.78","68.593","68.405","68.388","68.442","68.496","68.55","68.604","68.658","68.712","68.766","68.819","68.873","68.927","68.98","69.103","69.268","69.432","69.595","69.758","69.921","70.094","70.278","70.473","70.678","",
"Iceland","ISL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","80.3","80.803","81.297","81.781","82.256","82.72","83.175","83.621","84.057","84.483","84.9","85.269","85.63","85.983","86.33","86.669","87.002","87.326","87.644","87.955","88.26","88.533","88.8","89.062","89.319","89.57","89.816","90.057","90.294","90.524","90.75","90.932","91.112","91.287","91.46","91.63","91.797","91.96","92.121","92.267","92.401","92.532","92.662","92.789","92.914","93.037","93.159","93.278","93.395","93.511","93.574","93.587","93.6","93.633","93.667","93.7","93.735","93.773","93.813","93.855","",
"Israel","ISR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","76.848","77.985","78.754","79.502","80.232","80.94","81.63","82.3","82.952","83.582","84.195","84.789","85.351","85.793","86.224","86.643","87.053","87.45","87.838","88.215","88.583","88.94","89.287","89.608","89.719","89.828","89.936","90.044","90.15","90.255","90.359","90.463","90.565","90.666","90.767","90.866","90.943","91.009","91.074","91.139","91.203","91.267","91.33","91.393","91.456","91.518","91.58","91.641","91.702","91.763","91.826","91.892","91.96","92.031","92.104","92.179","92.256","92.336","92.418","92.501","",
"Italy","ITA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.361","59.856","60.355","60.853","61.35","61.843","62.334","62.822","63.309","63.792","64.272","64.75","65.039","65.241","65.442","65.643","65.844","66.044","66.243","66.442","66.64","66.837","66.886","66.866","66.846","66.826","66.806","66.786","66.766","66.746","66.726","66.706","66.742","66.802","66.862","66.922","66.982","67.042","67.102","67.162","67.222","67.282","67.382","67.501","67.62","67.738","67.856","67.974","68.092","68.209","68.327","68.444","68.684","68.979","69.272","69.565","69.855","70.144","70.438","70.736","",
"Jamaica","JAM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.769","34.5","35.239","35.985","36.74","37.499","38.265","39.036","39.815","40.596","41.324","41.858","42.395","42.933","43.472","44.013","44.557","45.1","45.645","46.191","46.739","47.286","47.813","48.016","48.22","48.424","48.628","48.832","49.036","49.24","49.444","49.656","49.896","50.136","50.375","50.615","50.855","51.095","51.335","51.574","51.814","52.053","52.251","52.437","52.625","52.811","52.998","53.184","53.371","53.557","53.743","53.93","54.132","54.35","54.584","54.833","55.098","55.378","55.674","55.985","",
"Jordan","JOR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.879","52.412","53.215","53.565","53.914","54.262","54.61","54.957","55.296","55.633","55.971","56.308","56.645","56.98","57.315","57.65","57.984","58.316","58.649","58.98","60.029","61.464","62.882","64.278","65.652","66.996","68.315","69.606","70.868","72.095","73.291","74.455","75.586","76.68","77.74","78.207","78.22","78.232","78.245","78.258","78.27","78.283","78.296","78.308","78.321","79.485","80.97","82.371","83.692","84.928","86.088","87.172","88.185","89.125","90","90.256","90.506","90.747","90.979","91.203","",
"Japan","JPN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","63.272","64.213","65.144","66.064","66.972","67.866","68.704","69.516","70.316","71.102","71.877","72.666","73.452","74.22","74.975","75.716","75.944","76.002","76.06","76.118","76.175","76.273","76.383","76.493","76.603","76.712","76.835","76.962","77.088","77.213","77.339","77.473","77.61","77.746","77.881","78.016","78.145","78.272","78.398","78.523","78.649","79.99","81.647","83.196","84.64","85.978","87.118","88.146","89.103","89.989","90.812","91.069","91.148","91.226","91.304","91.381","91.457","91.535","91.616","91.698","",
"Kazakhstan","KAZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.198","44.746","45.296","45.847","46.4","47.047","47.696","48.346","48.997","49.647","50.236","50.753","51.269","51.785","52.3","52.564","52.828","53.092","53.356","53.7","54.142","54.582","55.022","55.461","55.9","56.01","56.121","56.231","56.341","56.357","56.266","56.175","56.083","55.992","55.9","55.921","55.943","55.964","55.986","56.025","56.098","56.171","56.244","56.317","56.39","56.463","56.536","56.609","56.682","56.755","56.827","56.9","56.973","57.046","57.118","57.191","57.264","57.336","57.428","57.54","",
"Kenya","KEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","7.362","7.565","7.774","8.038","8.318","8.605","8.902","9.209","9.525","9.85","10.295","10.778","11.282","11.805","12.349","12.914","13.503","14.112","14.745","15.401","15.583","15.681","15.78","15.879","15.979","16.079","16.18","16.281","16.383","16.485","16.748","17.043","17.342","17.645","17.952","18.263","18.579","18.898","19.222","19.55","19.892","20.239","20.591","20.948","21.31","21.675","22.045","22.42","22.8","23.183","23.571","23.969","24.376","24.794","25.221","25.658","26.105","26.562","27.03","27.507","",
"Kyrgyz Republic","KGZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.181","34.511","34.844","35.178","35.515","35.851","36.19","36.53","36.871","37.214","37.466","37.609","37.753","37.897","38.042","38.186","38.331","38.476","38.621","38.677","38.627","38.577","38.527","38.477","38.427","38.377","38.327","38.277","38.227","38.065","37.777","37.49","37.203","36.918","36.633","36.349","36.066","35.785","35.504","35.3","35.298","35.296","35.295","35.293","35.292","35.29","35.289","35.287","35.285","35.284","35.306","35.352","35.423","35.517","35.635","35.777","35.944","36.135","36.351","36.591","",
"Cambodia","KHM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.285","10.293","10.333","10.497","10.662","10.83","11","12.098","13.291","14.579","15.97","18.717","21.818","25.263","29.055","4.477","4.82","5.186","5.578","5.999","9.898","12.742","13.031","13.325","13.626","13.931","14.242","14.559","14.883","15.211","15.546","15.887","16.234","16.587","16.946","17.311","17.683","18.06","18.355","18.47","18.586","18.703","18.82","18.937","19.055","19.174","19.293","19.413","19.571","19.93","20.294","20.663","21.037","21.415","21.799","22.188","22.582","22.98","23.388","23.805","",
"Kiribati","KIR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.29","16.918","17.566","18.233","18.92","19.625","20.351","21.097","21.863","22.871","24.088","25.348","26.654","27.997","28.96","29.606","30.262","30.925","31.596","32.036","32.284","32.532","32.782","33.032","33.284","33.541","33.828","34.116","34.405","34.695","34.987","35.272","35.555","35.839","36.123","36.409","37.386","38.752","40.138","41.54","42.958","43.473","43.492","43.512","43.532","43.551","44.03","44.866","45.706","46.547","47.39","48.235","49.082","49.927","50.773","51.619","52.45","53.262","54.057","54.835","",
"St. Kitts and Nevis","KNA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.644","28.269","28.903","29.545","30.197","30.855","31.521","32.196","32.878","33.567","34.141","34.317","34.495","34.672","34.849","35.027","35.206","35.385","35.564","35.744","35.882","35.754","35.626","35.498","35.37","35.243","35.116","34.989","34.862","34.735","34.609","34.474","34.283","34.093","33.904","33.715","33.526","33.339","33.151","32.965","32.778","32.598","32.455","32.312","32.17","32.028","31.886","31.744","31.603","31.463","31.322","31.182","31.062","30.964","30.885","30.827","30.79","30.773","30.776","30.799","",
"Korea, Rep.","KOR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.71","28.531","29.461","30.407","31.372","32.351","33.347","34.971","36.846","38.756","40.704","42.261","43.692","45.131","46.579","48.033","49.719","51.476","53.233","54.981","56.72","58.407","60.061","61.693","63.301","64.876","66.679","68.563","70.389","72.148","73.844","74.972","75.82","76.645","77.452","78.239","78.662","78.905","79.145","79.384","79.621","79.94","80.299","80.652","81.002","81.345","81.528","81.631","81.733","81.835","81.936","81.923","81.851","81.779","81.707","81.634","81.562","81.503","81.459","81.43","",
"Kuwait","KWT","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","74.893","75.787","76.66","77.511","78.341","79.273","80.716","82.081","83.371","84.582","85.661","86.444","87.192","87.902","88.579","89.384","90.745","91.944","93","93.928","94.781","95.67","96.414","97.034","97.551","97.903","97.917","97.932","97.946","97.96","97.974","97.988","98.002","98.016","98.029","98.096","98.325","98.527","98.705","98.862","99","99.908","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Latin America & Caribbean (excluding high income)","LAC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","48.5164294329853","49.3306000302162","50.1577043641519","50.9871023115142","51.8218903015","52.5973168320619","53.3720793766474","54.1458913865228","54.9210127084215","55.6930647286622","56.4614667665929","57.2420176957151","58.0163735323219","58.7662036468774","59.5082619462929","60.2491836335672","60.9845270219289","61.7191235392844","62.450586681055","63.1750445392936","63.8907291136377","64.5683292893429","65.2167535620694","65.8592094332433","66.4970053191762","67.1303705717634","67.7497415757585","68.3582878533095","68.9596019568051","69.549935077554","70.1262459674332","70.6686267516177","71.185228505671","71.6824458331645","72.1851239578268","72.6830287112359","73.1578990626086","73.6425217072348","74.1224119471092","74.5861847962279","75.0470989729368","75.4184006903409","75.7604474540895","76.0998173256505","76.4247448061296","76.7434738037033","77.0587138736106","77.3700762704413","77.6750222856631","77.9727068777516","78.2654706226995","78.559588999512","78.8483718368937","79.12994212449","79.4057004032803","79.6747572621683","79.936353897172","80.1921646182646","80.4451079536544","80.6991179784757","",
"Lao PDR","LAO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","7.946","8.02","8.095","8.17","8.246","8.323","8.4","8.692","8.994","9.304","9.625","9.955","10.295","10.597","10.837","11.081","11.331","11.584","11.843","12.107","12.377","12.65","12.93","13.214","13.504","13.804","14.118","14.439","14.766","15.098","15.437","15.782","16.133","16.49","16.854","17.378","18.234","19.12","20.039","20.991","21.977","22.993","24.044","25.126","26.242","27.186","27.748","28.316","28.893","29.475","30.064","30.66","31.264","31.872","32.487","33.108","33.736","34.368","35.004","35.645","",
"Lebanon","LBN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","42.343","44.039","45.752","47.475","49.207","50.935","52.664","54.386","56.101","57.796","59.475","61.06","62.58","64.072","65.54","66.978","68.387","69.759","71.099","72.403","73.672","74.899","76.089","77.24","78.353","79.422","80.454","81.446","82.4","82.763","83.12","83.472","83.818","84.157","84.491","84.82","85.142","85.459","85.77","85.885","86","86.118","86.24","86.366","86.494","86.627","86.762","86.901","87.042","87.187","87.334","87.484","87.636","87.79","87.947","88.106","88.266","88.429","88.593","88.758","",
"Liberia","LBR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","18.632","19.291","19.969","20.664","21.378","22.108","22.856","23.622","24.407","25.207","26.025","26.86","27.713","28.581","29.47","30.382","31.311","32.252","33.209","34.181","35.167","36.163","37.173","38.194","39.834","42.373","44.956","47.567","50.195","52.814","55.422","58","55.019","52.009","48.981","45.96","42.964","43.304","43.646","43.988","44.331","44.673","45.017","45.361","45.706","46.051","46.396","46.742","47.088","47.445","47.813","48.193","48.583","48.985","49.397","49.82","50.254","50.697","51.151","51.615","",
"Libya","LBY","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.323","28.197","29.089","29.998","30.924","33.666","36.698","39.839","43.07","46.352","49.671","52.992","56.292","59.528","61.237","62.785","64.31","65.802","67.265","68.696","70.094","71.451","72.773","74.055","75.3","75.45","75.505","75.56","75.614","75.669","75.723","75.777","75.832","75.886","75.94","75.994","76.048","76.114","76.193","76.284","76.387","76.502","76.629","76.768","76.919","77.08","77.253","77.437","77.632","77.837","78.052","78.277","78.512","78.756","79.009","79.27","79.54","79.817","80.102","80.393","",
"St. Lucia","LCA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","21.46","21.696","21.934","22.174","22.416","22.66","22.905","23.153","23.403","23.654","23.907","24.162","24.419","24.677","24.938","25.2","25.465","25.73","25.998","26.268","26.54","26.812","27.087","27.364","27.643","27.923","28.205","28.488","28.774","29.061","29.349","29.572","29.369","29.167","28.965","28.765","28.565","28.366","28.168","27.971","27.774","27.473","26.329","25.216","24.133","23.085","22.068","21.084","20.131","19.213","18.45","18.45","18.45","18.461","18.482","18.515","18.558","18.612","18.678","18.754","",
